Product ID,Order Month,Order Year,Product Unit Selling Price,Product Quantity,Total Selling Price
83,7,2022,14.5,10,145.0
83,7,2023,16.363636363636363,16,261.8181818181818
83,6,2015,12.0,2,24.0
83,6,2017,12.0,3,36.0
83,6,2018,12.0,2,24.0
83,6,2019,12.0,1,12.0
83,6,2020,13.0,9,117.0
83,6,2021,13.0,22,286.0
83,6,2022,14.5,20,290.0
83,6,2023,19.625,8,157.0
83,3,2014,12.0,1,12.0
83,3,2015,12.0,2,24.0
83,3,2017,12.0,2,24.0
83,3,2018,12.0,2,24.0
83,3,2019,12.0,1,12.0
83,3,2020,13.0,2,26.0
83,3,2021,13.0,15,195.0
83,3,2022,14.5,13,188.5
83,3,2023,15.525,11,170.775
83,3,2024,17.295454545454547,8,138.36363636363637
83,5,2015,12.0,3,36.0
83,5,2016,12.0,3,36.0
83,5,2018,12.0,2,24.0
83,5,2019,12.0,3,36.0
83,5,2020,13.0,6,78.0
83,5,2021,14.909090909090908,19,283.27272727272725
83,5,2022,14.5,21,304.5
83,5,2023,18.956521739130434,5,94.78260869565217
83,11,2016,12.0,1,12.0
83,11,2017,12.0,2,24.0
83,11,2019,12.0,2,24.0
83,11,2020,16.5,1,16.5
83,11,2021,13.0,4,52.0
83,11,2022,14.5,1,14.5
83,11,2023,14.5,8,116.0
83,10,2017,12.0,2,24.0
83,10,2018,12.0,1,12.0
83,10,2019,12.0,1,12.0
83,10,2020,13.0,2,26.0
83,10,2021,13.0,9,117.0
83,10,2022,14.5,17,246.5
83,10,2023,14.5,2,29.0
83,9,2016,12.0,1,12.0
83,9,2018,12.0,2,24.0
83,9,2019,12.0,4,48.0
83,9,2020,13.0,14,182.0
83,9,2021,13.0,20,260.0
83,9,2022,17.916666666666668,5,89.58333333333334
83,9,2023,19.23076923076923,3,57.69230769230769
84,4,2016,10.0,17,170.0
84,4,2018,10.0,1,10.0
84,4,2019,10.0,6,60.0
84,4,2021,4.75,5,23.75
84,8,2015,10.0,2,20.0
84,8,2017,10.0,5,50.0
84,8,2020,4.75,1,4.75
84,12,2017,10.0,2,20.0
84,2,2014,10.0,4,40.0
84,2,2017,10.0,1,10.0
84,2,2020,4.75,2,9.5
84,1,2017,10.0,3,30.0
84,1,2018,10.0,3,30.0
84,7,2013,10.0,1,10.0
84,7,2018,10.0,1,10.0
84,7,2020,4.75,36,171.0
84,6,2015,10.0,2,20.0
84,6,2018,10.0,2,20.0
84,6,2019,10.0,1,10.0
84,6,2020,4.75,45,213.75
84,3,2015,10.0,1,10.0
84,3,2018,10.0,7,70.0
84,3,2020,4.75,6,28.5
84,3,2021,4.75,60,285.0
84,5,2017,10.0,6,60.0
84,5,2018,10.0,1,10.0
84,5,2020,4.75,45,213.75
84,11,2014,10.0,4,40.0
84,11,2018,10.0,1,10.0
84,10,2013,10.0,1,10.0
84,9,2020,4.75,3,14.25
85,4,2014,3.5,1,3.5
85,8,2015,21.75,2,43.5
85,12,2014,3.5,4,14.0
85,1,2015,3.5,1,3.5
85,7,2013,10.8,1,10.8
85,6,2013,3.5,3,10.5
85,3,2015,3.5,6,21.0
85,5,2013,3.5,3,10.5
85,5,2014,3.5,2,7.0
85,5,2015,3.5,6,21.0
85,11,2013,40.0,1,40.0
85,10,2013,3.5,1,3.5
85,9,2015,3.5,5,17.5
86,8,2022,18.0,1,18.0
86,2,2022,18.0,1,18.0
86,2,2023,18.0,1,18.0
86,1,2021,18.0,1,18.0
86,1,2022,18.0,1,18.0
86,7,2021,18.0,2,36.0
86,6,2022,18.0,1,18.0
86,3,2022,18.0,1,18.0
86,3,2023,18.0,2,36.0
86,5,2021,18.0,4,72.0
86,5,2022,18.0,1,18.0
86,11,2021,18.0,1,18.0
86,10,2020,18.0,1,18.0
86,10,2021,18.0,2,36.0
86,10,2022,18.0,1,18.0
86,10,2023,18.0,2,36.0
86,9,2022,18.0,1,18.0
87,4,2013,6.75,20,135.0
87,8,2013,6.75,6,40.5
87,1,2014,6.5,14,91.0
87,3,2014,6.5,2,13.0
87,5,2013,6.75,8,54.0
87,5,2014,6.75,2,13.5
87,11,2013,6.416666666666667,4,25.666666666666668
87,10,2013,6.75,4,27.0
87,9,2013,6.5,9,58.5
88,4,2019,3.0,7,21.0
88,8,2017,3.0,5,15.0
88,8,2018,3.0,48,144.0
88,8,2019,3.0,3,9.0
88,8,2020,2.0,7,14.0
88,12,2017,3.0,3,9.0
88,12,2018,3.0,4,12.0
88,12,2019,3.0,4,12.0
88,12,2020,2.0,15,30.0
88,2,2018,3.0,6,18.0
88,2,2019,3.0,1,3.0
88,2,2020,3.0,3,9.0
88,1,2017,3.0,12,36.0
88,1,2018,3.0,1,3.0
88,1,2020,3.0,1,3.0
88,1,2021,2.0,4,8.0
88,7,2017,3.0,2,6.0
88,7,2018,3.0,6,18.0
88,7,2019,3.0,5,15.0
88,7,2020,2.0,4,8.0
88,6,2017,3.0,1,3.0
88,6,2018,3.0,3,9.0
88,6,2019,3.0,6,18.0
88,6,2020,2.0,4,8.0
88,3,2017,3.0,12,36.0
88,3,2018,3.0,9,27.0
88,3,2019,3.0,3,9.0
88,3,2020,2.0,3,6.0
88,5,2017,3.0,1,3.0
88,5,2020,2.0,1,2.0
88,11,2018,3.0,7,21.0
88,11,2020,2.0,6,12.0
88,10,2018,3.0,1,3.0
88,10,2019,3.0,3,9.0
88,10,2020,2.0,24,48.0
88,9,2020,4.75,5,23.75
89,4,2013,6.5,6,39.0
89,4,2014,6.5,9,58.5
89,4,2016,6.8,6,40.8
89,4,2017,7.0,19,133.0
89,4,2018,7.0,10,70.0
89,8,2016,6.8,16,108.8
89,8,2017,7.0,13,91.0
89,8,2018,7.0,6,42.0
89,12,2013,6.5,10,65.0
89,12,2014,6.5,9,58.5
89,12,2015,6.8,4,27.2
89,12,2016,6.8,2,13.6
89,12,2017,7.0,15,105.0
89,2,2015,6.8,1,6.8
89,2,2016,6.8,6,40.8
89,2,2017,6.8,6,40.8
89,2,2018,7.0,2,14.0
89,1,2014,6.5,20,130.0
89,1,2015,6.8,11,74.8
89,1,2016,6.8,10,68.0
89,1,2017,6.8,1,6.8
89,1,2018,7.0,20,140.0
89,7,2013,6.5,6,39.0
89,7,2016,6.8,16,108.8
89,7,2017,7.0,13,91.0
89,7,2018,7.0,14,98.0
89,6,2013,6.5,8,52.0
89,6,2015,6.8,1,6.8
89,6,2016,6.8,2,13.6
89,6,2017,7.0,7,49.0
89,6,2018,7.0,9,63.0
89,3,2014,6.5,13,84.5
89,3,2015,6.8,6,40.8
89,3,2016,6.8,30,204.0
89,3,2017,7.0,12,84.0
89,3,2018,7.0,22,154.0
89,5,2013,6.5,15,97.5
89,5,2014,6.5,12,78.0
89,5,2015,6.8,10,68.0
89,5,2016,6.8,4,27.2
89,5,2017,7.0,4,28.0
89,5,2018,7.0,12,84.0
89,11,2016,6.8,16,108.8
89,11,2017,7.0,14,98.0
89,11,2018,7.0,12,84.0
89,10,2015,6.8,12,81.6
89,10,2016,6.8,5,34.0
89,10,2017,7.0,4,28.0
89,10,2018,7.0,15,105.0
89,9,2013,6.5,10,65.0
89,9,2017,7.0,25,175.0
89,9,2018,7.0,3,21.0
90,4,2021,5.5,8,44.0
90,4,2022,4.5,1,4.5
90,4,2023,4.5,6,27.0
90,8,2021,4.0,6,24.0
90,8,2022,4.5,3,13.5
90,12,2023,4.5,2,9.0
90,2,2022,7.75,1,7.75
90,2,2024,4.5,1,4.5
90,1,2022,4.5,2,9.0
90,1,2023,4.5,9,40.5
90,1,2024,4.5,8,36.0
90,7,2021,4.0,6,24.0
90,7,2022,11.0,1,11.0
90,6,2021,4.0,20,80.0
90,6,2022,4.5,7,31.5
90,6,2023,4.5,12,54.0
90,3,2022,4.5,6,27.0
90,5,2021,4.0,5,20.0
90,5,2022,4.5,2,9.0
90,5,2023,4.5,5,22.5
90,11,2021,4.0,6,24.0
90,11,2022,4.5,2,9.0
90,11,2023,4.5,2,9.0
90,10,2021,4.0,1,4.0
90,10,2022,11.0,2,22.0
90,10,2023,4.5,3,13.5
90,9,2023,4.5,8,36.0
91,4,2017,2.15,3,6.449999999999999
91,4,2018,2.15,1,2.15
91,8,2017,2.15,1,2.15
91,8,2019,2.15,2,4.3
91,8,2021,0.75,4,3.0
91,8,2023,1.75,2,3.5
91,12,2021,0.75,6,4.5
91,2,2017,2.15,1,2.15
91,2,2018,2.15,1,2.15
91,2,2022,1.4166666666666667,2,2.8333333333333335
91,2,2023,0.75,3,2.25
91,1,2020,1.0,4,4.0
91,1,2021,1.4375,1,1.4375
91,7,2022,0.75,2,1.5
91,6,2017,2.15,2,4.3
91,6,2020,1.0,2,2.0
91,3,2017,2.15,1,2.15
91,3,2018,2.15,1,2.15
91,3,2019,2.15,2,4.3
91,5,2018,2.15,1,2.15
91,5,2021,1.0,1,1.0
91,5,2022,0.75,1,0.75
91,11,2017,2.15,4,8.6
91,10,2017,2.15,1,2.15
91,10,2019,2.15,1,2.15
91,9,2020,3.5,2,7.0
92,4,2013,17.90909090909091,2,35.81818181818182
92,4,2014,5.041666666666667,8,40.333333333333336
92,4,2015,4.75,45,213.75
92,4,2016,17.885714285714286,9,160.9714285714286
92,4,2017,20.455882352941178,9,184.1029411764706
92,4,2018,15.416666666666666,13,200.41666666666666
92,4,2019,4.75,15,71.25
92,4,2020,5.25,1,5.25
92,4,2021,17.680555555555557,8,141.44444444444446
92,4,2022,13.724137931034482,15,205.86206896551724
92,4,2023,6.0,21,126.0
92,4,2024,7.0,22,154.0
92,8,2013,12.708333333333334,4,50.833333333333336
92,8,2015,26.285714285714285,8,210.28571428571428
92,8,2016,17.357142857142858,32,555.4285714285714
92,8,2017,24.346774193548388,6,146.08064516129033
92,8,2018,21.472972972972972,11,236.20270270270268
92,8,2019,16.384615384615383,8,131.07692307692307
92,8,2020,28.941176470588236,7,202.58823529411765
92,8,2021,18.42105263157895,7,128.94736842105263
92,8,2023,6.0,10,60.0
92,12,2013,26.444444444444443,1,26.444444444444443
92,12,2014,10.071428571428571,4,40.285714285714285
92,12,2015,25.375,4,101.5
92,12,2016,4.75,2,9.5
92,12,2017,13.0,3,39.0
92,12,2018,4.75,2,9.5
92,12,2019,5.25,11,57.75
92,12,2020,5.25,12,63.0
92,12,2021,7.5,2,15.0
92,12,2022,6.0,3,18.0
92,12,2023,6.0,5,30.0
92,2,2014,16.555555555555557,5,82.77777777777779
92,2,2015,21.5625,14,301.875
92,2,2016,35.35,1,35.35
92,2,2017,25.115384615384617,3,75.34615384615385
92,2,2018,19.241935483870968,12,230.90322580645162
92,2,2019,23.78846153846154,11,261.67307692307696
92,2,2020,14.508620689655173,6,87.05172413793103
92,2,2021,18.204545454545453,4,72.81818181818181
92,2,2022,14.756756756756756,14,206.59459459459458
92,2,2023,6.0,4,24.0
92,2,2024,6.0,15,90.0
92,1,2014,22.266666666666666,5,111.33333333333333
92,1,2015,20.25,3,60.75
92,1,2016,19.321428571428573,2,38.642857142857146
92,1,2017,22.0,5,110.0
92,1,2018,6.375,25,159.375
92,1,2019,22.428571428571427,12,269.1428571428571
92,1,2020,9.725,4,38.9
92,1,2021,30.11111111111111,3,90.33333333333333
92,1,2022,35.80263157894737,5,179.01315789473685
92,1,2023,6.0,5,30.0
92,1,2024,7.6,3,22.799999999999997
92,7,2013,12.522727272727273,4,50.09090909090909
92,7,2015,21.948275862068964,12,263.37931034482756
92,7,2016,28.28846153846154,2,56.57692307692308
92,7,2017,27.045454545454547,8,216.36363636363637
92,7,2018,16.78125,11,184.59375
92,7,2019,8.6171875,14,120.640625
92,7,2020,12.31578947368421,24,295.57894736842104
92,7,2021,13.842592592592593,8,110.74074074074075
92,7,2023,6.0,13,78.0
92,6,2013,19.208333333333332,3,57.625
92,6,2015,23.233870967741936,9,209.10483870967744
92,6,2016,17.964285714285715,1,17.964285714285715
92,6,2017,14.875,19,282.625
92,6,2018,8.33695652173913,13,108.3804347826087
92,6,2019,9.90625,9,89.15625
92,6,2020,7.605263157894737,12,91.26315789473685
92,6,2021,10.471698113207546,14,146.60377358490564
92,6,2023,6.242424242424242,3,18.727272727272727
92,3,2014,15.52,8,124.16
92,3,2015,21.43103448275862,15,321.4655172413793
92,3,2016,8.40625,24,201.75
92,3,2017,19.266666666666666,11,211.93333333333334
92,3,2018,18.599137931034484,14,260.3879310344828
92,3,2019,19.94736842105263,8,159.57894736842104
92,3,2020,30.421875,4,121.6875
92,3,2021,16.101190476190474,13,209.31547619047618
92,3,2022,8.121212121212121,29,235.5151515151515
92,3,2023,6.888888888888889,3,20.666666666666668
92,3,2024,6.421052631578948,10,64.21052631578948
92,5,2013,18.609375,1,18.609375
92,5,2014,20.153846153846153,8,161.23076923076923
92,5,2015,4.75,115,546.25
92,5,2016,4.75,45,213.75
92,5,2017,13.91875,16,222.7
92,5,2018,11.34433962264151,18,204.19811320754718
92,5,2019,11.027173913043478,9,99.24456521739131
92,5,2020,12.134615384615385,11,133.48076923076923
92,5,2021,9.818181818181818,21,206.1818181818182
92,5,2022,6.5,23,149.5
92,5,2023,6.0,7,42.0
92,11,2014,36.1,6,216.60000000000002
92,11,2015,32.25,12,387.0
92,11,2016,8.40625,8,67.25
92,11,2017,17.77,6,106.62
92,11,2018,11.263157894736842,11,123.89473684210526
92,11,2019,7.328125,7,51.296875
92,11,2020,5.25,3,15.75
92,11,2021,5.25,4,21.0
92,11,2022,6.571428571428571,4,26.285714285714285
92,11,2023,6.0,12,72.0
92,10,2013,17.666666666666668,1,17.666666666666668
92,10,2014,37.333333333333336,1,37.333333333333336
92,10,2015,8.83,32,282.56
92,10,2016,23.660714285714285,3,70.98214285714286
92,10,2017,24.029411764705884,12,288.3529411764706
92,10,2018,16.208333333333332,6,97.25
92,10,2019,12.138059701492537,8,97.1044776119403
92,10,2020,19.38157894736842,15,290.7236842105263
92,10,2021,9.318181818181818,15,139.77272727272728
92,10,2022,6.9411764705882355,7,48.58823529411765
92,10,2023,6.0,11,66.0
92,9,2013,8.88888888888889,4,35.55555555555556
92,9,2015,14.875,36,535.5
92,9,2016,4.75,43,204.25
92,9,2017,25.214285714285715,6,151.28571428571428
92,9,2018,8.6171875,16,137.875
92,9,2019,15.51086956521739,16,248.17391304347825
92,9,2020,7.659090909090909,10,76.5909090909091
92,9,2021,22.297619047619047,18,401.35714285714283
92,9,2022,6.32,11,69.52000000000001
92,9,2023,6.0,8,48.0
93,4,2019,8.0,1,8.0
93,4,2020,9.0,1,9.0
93,4,2021,10.4,2,20.8
93,4,2022,10.0,4,40.0
93,4,2023,11.68,1,11.68
93,4,2024,20.5,4,82.0
93,8,2018,7.0,1,7.0
93,8,2019,8.0,6,48.0
93,8,2020,9.0,1,9.0
93,8,2021,9.56,2,19.12
93,8,2022,11.076923076923077,3,33.230769230769226
93,12,2018,7.0,6,42.0
93,12,2019,9.0,6,54.0
93,12,2020,11.8,2,23.6
93,12,2021,10.0,2,20.0
93,12,2022,10.0,2,20.0
93,2,2019,8.0,2,16.0
93,2,2020,9.0,1,9.0
93,2,2021,9.0,1,9.0
93,2,2022,14.0,3,42.0
93,2,2023,10.933333333333334,1,10.933333333333334
93,1,2019,7.5,1,7.5
93,1,2020,9.0,3,27.0
93,1,2021,13.666666666666666,7,95.66666666666666
93,1,2022,10.0,4,40.0
93,1,2023,10.0,4,40.0
93,1,2024,14.2,2,28.4
93,7,2019,8.0,4,32.0
93,7,2020,9.0,1,9.0
93,7,2021,10.272727272727273,2,20.545454545454547
93,7,2022,10.0,2,20.0
93,7,2023,14.666666666666666,1,14.666666666666666
93,6,2019,8.0,2,16.0
93,6,2020,9.0,1,9.0
93,6,2021,11.625,3,34.875
93,6,2022,10.0,2,20.0
93,6,2023,10.0,2,20.0
93,3,2019,8.0,1,8.0
93,3,2020,9.0,1,9.0
93,3,2021,12.11111111111111,2,24.22222222222222
93,3,2022,11.272727272727273,2,22.545454545454547
93,3,2023,10.0,3,30.0
93,3,2024,10.0,2,20.0
93,5,2019,8.0,1,8.0
93,5,2020,9.0,6,54.0
93,5,2021,9.0,1,9.0
93,5,2022,10.736842105263158,3,32.21052631578947
93,5,2023,10.0,2,20.0
93,11,2018,7.0,7,49.0
93,11,2019,8.0,4,32.0
93,11,2020,9.0,1,9.0
93,11,2021,9.0,5,45.0
93,11,2022,10.518518518518519,3,31.555555555555557
93,11,2023,10.0,2,20.0
93,10,2018,7.0,2,14.0
93,10,2019,8.0,3,24.0
93,10,2020,9.0,2,18.0
93,10,2021,9.0,3,27.0
93,10,2022,10.0,2,20.0
93,10,2023,10.0,1,10.0
93,9,2018,7.0,2,14.0
93,9,2019,8.0,1,8.0
93,9,2020,16.0,1,16.0
93,9,2021,9.0,4,36.0
93,9,2022,10.0,2,20.0
93,9,2023,12.0,2,24.0
94,4,2013,5.216666666666667,21,109.55
94,4,2014,3.5,3,10.5
94,4,2015,3.65,7,25.55
94,4,2016,4.3999999999999995,8,35.199999999999996
94,4,2017,4.825,9,43.425000000000004
94,4,2018,4.825,13,62.725
94,4,2019,4.172222222222222,4,16.688888888888886
94,4,2020,5.05,6,30.299999999999997
94,4,2021,5.45,7,38.15
94,4,2022,7.041666666666667,6,42.25
94,4,2023,4.75,32,152.0
94,8,2015,3.65,57,208.04999999999998
94,8,2016,4.825,4,19.3
94,8,2017,4.59,15,68.85
94,8,2018,4.2375,7,29.662499999999998
94,8,2019,5.216666666666667,13,67.81666666666666
94,8,2020,6.25,5,31.25
94,8,2021,5.221428571428571,14,73.1
94,8,2022,7.1,14,99.39999999999999
94,12,2013,4.625,12,55.5
94,12,2014,3.5,2,7.0
94,12,2015,3.65,19,69.35
94,12,2017,4.433333333333333,2,8.866666666666665
94,12,2018,4.53125,12,54.375
94,12,2019,3.85,11,42.35
94,12,2020,5.05,12,60.599999999999994
94,12,2021,6.416666666666667,9,57.75
94,12,2022,8.166666666666666,5,40.83333333333333
94,2,2014,5.75,60,345.0
94,2,2015,3.65,9,32.85
94,2,2016,3.65,12,43.8
94,2,2017,4.825,8,38.6
94,2,2018,5.529999999999999,17,94.00999999999999
94,2,2019,5.477777777777778,12,65.73333333333333
94,2,2020,5.221428571428571,19,99.20714285714284
94,2,2021,5.45,11,59.95
94,2,2022,11.375,6,68.25
94,2,2023,7.0,5,35.0
94,1,2014,4.4,10,44.0
94,1,2015,4.7,4,18.8
94,1,2016,3.65,25,91.25
94,1,2018,4.825,16,77.2
94,1,2019,4.433333333333334,12,53.2
94,1,2020,5.564285714285715,10,55.64285714285715
94,1,2021,4.192857142857143,24,100.62857142857143
94,1,2022,5.75,26,149.5
94,1,2023,6.75,8,54.0
94,7,2013,3.95,7,27.650000000000002
94,7,2015,3.65,15,54.75
94,7,2016,4.4,8,35.2
94,7,2017,3.65,5,18.25
94,7,2018,4.2375,8,33.9
94,7,2019,4.629166666666666,9,41.662499999999994
94,7,2020,5.65,7,39.550000000000004
94,7,2021,4.25,13,55.25
94,6,2013,4.625,16,74.0
94,6,2016,3.65,3,10.95
94,6,2017,4.041666666666667,10,40.41666666666667
94,6,2018,4.825,12,57.900000000000006
94,6,2019,4.59,5,22.95
94,6,2020,6.25,2,12.5
94,6,2021,5.65,9,50.85
94,6,2022,5.321428571428571,13,69.17857142857143
94,6,2023,6.111111111111111,14,85.55555555555554
94,3,2015,3.65,24,87.6
94,3,2016,4.2125,40,168.5
94,3,2017,6.0,30,180.0
94,3,2018,3.65,7,25.55
94,3,2019,4.825,18,86.85000000000001
94,3,2020,5.05,3,15.149999999999999
94,3,2021,5.733333333333333,22,126.13333333333334
94,3,2022,5.5,30,165.0
94,3,2023,5.1875,15,77.8125
94,5,2013,3.5,6,21.0
94,5,2014,5.75,60,345.0
94,5,2015,3.65,22,80.3
94,5,2016,3.65,8,29.2
94,5,2017,4.2375,4,16.95
94,5,2018,4.825,13,62.725
94,5,2019,4.12,4,16.48
94,5,2020,5.65,9,50.85
94,5,2021,5.45,15,81.75
94,5,2022,6.035714285714286,13,78.46428571428571
94,5,2023,5.25,17,89.25
94,11,2014,4.0625,7,28.4375
94,11,2015,3.65,3,10.95
94,11,2016,3.65,14,51.1
94,11,2017,5.216666666666667,8,41.733333333333334
94,11,2018,4.2375,6,25.424999999999997
94,11,2019,5.216666666666667,8,41.733333333333334
94,11,2020,11.375,12,136.5
94,11,2021,7.461111111111112,20,149.22222222222223
94,11,2022,7.6,22,167.2
94,10,2013,5.1875,13,67.4375
94,10,2015,3.65,9,32.85
94,10,2016,4.825,3,14.475000000000001
94,10,2017,3.65,3,10.95
94,10,2018,5.11875,14,71.66250000000001
94,10,2019,4.53125,11,49.84375
94,10,2020,6.3428571428571425,16,101.48571428571428
94,10,2021,8.15,11,89.65
94,10,2022,4.25,6,25.5
94,9,2013,5.0,20,100.0
94,9,2015,3.65,3,10.95
94,9,2016,4.825,3,14.475000000000001
94,9,2017,4.825,9,43.425000000000004
94,9,2018,4.321428571428571,10,43.21428571428571
94,9,2019,4.992857142857143,21,104.85
94,9,2020,7.028571428571429,22,154.62857142857143
94,9,2021,6.25,19,118.75
94,9,2022,5.361111111111111,18,96.5
95,4,2023,1.0,15,15.0
95,8,2017,15.0,1,15.0
95,8,2021,3.75,2,7.5
95,8,2022,1.0,10,10.0
95,8,2023,1.0,56,56.0
95,12,2017,15.0,1,15.0
95,12,2019,15.0,1,15.0
95,12,2022,5.0,1,5.0
95,2,2022,1.0,35,35.0
95,2,2023,1.0,80,80.0
95,1,2021,2.8333333333333335,4,11.333333333333334
95,1,2022,3.0,1,3.0
95,1,2024,1.0,36,36.0
95,7,2020,1.0,3,3.0
95,7,2021,1.0,4,4.0
95,6,2019,15.0,1,15.0
95,6,2020,1.0,12,12.0
95,6,2021,1.0,21,21.0
95,6,2022,1.0,1,1.0
95,6,2023,1.0,1,1.0
95,3,2020,1.0,6,6.0
95,3,2021,1.0,14,14.0
95,3,2022,1.0,9,9.0
95,3,2023,1.0,17,17.0
95,5,2021,1.0,19,19.0
95,5,2022,2.3333333333333335,16,37.333333333333336
95,5,2023,1.0,6,6.0
95,5,2024,4.95,2,9.9
95,11,2022,1.0,11,11.0
95,11,2023,2.3333333333333335,27,63.00000000000001
95,10,2019,15.0,1,15.0
95,10,2020,1.0,10,10.0
95,10,2021,1.0,30,30.0
95,10,2022,3.0,9,27.0
95,10,2023,1.0,15,15.0
95,9,2017,15.0,3,45.0
95,9,2018,15.0,1,15.0
95,9,2020,1.0,5,5.0
95,9,2021,2.375,20,47.5
95,9,2022,1.0,15,15.0
95,9,2023,1.0,15,15.0
96,12,2023,4.0,3,12.0
96,2,2024,4.0,4,16.0
96,1,2024,8.0,2,16.0
96,3,2024,4.0,5,20.0
96,5,2024,10.0,1,10.0
97,4,2014,2.75,5,13.75
97,4,2015,2.5,2,5.0
97,4,2016,2.0,12,24.0
97,4,2021,16.5,1,16.5
97,8,2013,3.5,3,10.5
97,8,2016,2.0,3,6.0
97,8,2017,2.0,3,6.0
97,8,2020,3.65,2,7.3
97,8,2021,5.0,1,5.0
97,12,2013,2.75,4,11.0
97,12,2014,2.75,1,2.75
97,12,2016,2.0,4,8.0
97,12,2020,5.0,1,5.0
97,2,2015,2.5,3,7.5
97,2,2016,2.0,2,4.0
97,2,2021,2.45,15,36.75
97,1,2017,2.0,1,2.0
97,1,2018,2.0,2,4.0
97,1,2021,4.5375000000000005,4,18.150000000000002
97,7,2013,3.1466666666666665,2,6.293333333333333
97,7,2015,2.0,3,6.0
97,7,2020,4.258333333333334,2,8.516666666666667
97,6,2013,2.75,1,2.75
97,6,2015,2.5,1,2.5
97,6,2016,2.0,10,20.0
97,6,2017,2.0,1,2.0
97,3,2015,2.5,1,2.5
97,3,2016,2.0,9,18.0
97,5,2013,2.75,6,16.5
97,5,2014,2.75,6,16.5
97,5,2015,2.5,5,12.5
97,5,2016,2.0,1,2.0
97,5,2021,4.45,4,17.8
97,11,2013,2.75,6,16.5
97,11,2014,2.75,3,8.25
97,11,2015,2.0,8,16.0
97,11,2016,2.0,3,6.0
97,10,2013,2.75,42,115.5
97,10,2014,2.75,5,13.75
97,10,2015,2.0,23,46.0
97,10,2016,2.0,1,2.0
97,9,2013,2.75,2,5.5
97,9,2015,2.0,3,6.0
97,9,2017,2.0,12,24.0
97,9,2020,4.45,3,13.350000000000001
98,4,2022,5.0,3,15.0
98,12,2022,5.0,2,10.0
98,2,2022,8.85,1,8.85
98,1,2022,3.5,2,7.0
98,5,2022,2.0,36,72.0
99,8,2017,3.0,1,3.0
99,8,2018,3.0,8,24.0
99,8,2019,2.0,3,6.0
99,12,2017,3.0,2,6.0
99,12,2019,2.0,7,14.0
99,1,2018,3.0,3,9.0
99,1,2020,2.0,1,2.0
99,7,2017,3.0,1,3.0
99,7,2018,3.0,1,3.0
99,7,2019,2.0,10,20.0
99,6,2018,3.0,10,30.0
99,6,2019,2.0,7,14.0
99,3,2018,3.0,2,6.0
99,3,2020,1.75,12,21.0
99,5,2017,3.0,2,6.0
99,11,2017,3.0,60,180.0
99,11,2018,2.0,2,4.0
99,10,2018,2.0,1,2.0
99,9,2018,3.0,6,18.0
100,4,2013,2.75,20,55.0
100,4,2014,2.75,13,35.75
100,4,2015,3.0,181,543.0
100,4,2016,3.0,18,54.0
100,4,2017,3.0,100,300.0
100,4,2018,3.0,34,102.0
100,4,2019,3.0,32,96.0
100,4,2020,3.35,2,6.7
100,4,2021,3.35,73,244.55
100,4,2022,4.8,18,86.39999999999999
100,4,2023,3.75,276,1035.0
100,4,2024,3.75,207,776.25
100,8,2013,2.75,1,2.75
100,8,2015,3.0,17,51.0
100,8,2016,3.0,13,39.0
100,8,2017,3.0,41,123.0
100,8,2018,3.0,54,162.0
100,8,2019,3.0,43,129.0
100,8,2020,3.35,26,87.10000000000001
100,8,2021,5.066666666666666,34,172.26666666666665
100,8,2022,4.333333333333333,71,307.66666666666663
100,8,2023,5.0625,83,420.1875
100,12,2013,2.75,12,33.0
100,12,2014,2.75,46,126.5
100,12,2015,3.0,60,180.0
100,12,2017,3.0,45,135.0
100,12,2018,3.0,90,270.0
100,12,2019,3.35,60,201.0
100,12,2020,3.35,26,87.10000000000001
100,12,2022,3.75,86,322.5
100,12,2023,3.75,150,562.5
100,2,2014,2.75,12,33.0
100,2,2015,3.0,15,45.0
100,2,2016,3.0,6,18.0
100,2,2018,3.0,51,153.0
100,2,2019,3.0,33,99.0
100,2,2020,3.35,65,217.75
100,2,2021,4.38,50,219.0
100,2,2022,3.75,9,33.75
100,2,2023,4.8,102,489.59999999999997
100,2,2024,5.0625,62,313.875
100,1,2014,2.75,45,123.75
100,1,2015,3.0,13,39.0
100,1,2016,3.0,3,9.0
100,1,2017,3.0,30,90.0
100,1,2018,3.0,29,87.0
100,1,2019,3.0,40,120.0
100,1,2020,3.35,55,184.25
100,1,2021,3.35,51,170.85
100,1,2023,5.71875,77,440.34375
100,1,2024,3.75,137,513.75
100,7,2015,3.0,16,48.0
100,7,2016,3.0,4,12.0
100,7,2017,3.0,4,12.0
100,7,2018,3.0,48,144.0
100,7,2019,3.0,39,117.0
100,7,2020,3.35,30,100.5
100,7,2021,3.35,81,271.35
100,7,2023,4.5,74,333.0
100,6,2013,2.75,15,41.25
100,6,2017,3.0,27,81.0
100,6,2018,3.0,70,210.0
100,6,2019,3.0,42,126.0
100,6,2020,3.35,66,221.1
100,6,2021,4.821428571428571,65,313.3928571428571
100,6,2022,3.75,12,45.0
100,6,2023,4.2272727272727275,154,651.0
100,3,2014,2.75,11,30.25
100,3,2015,3.0,15,45.0
100,3,2016,3.0,76,228.0
100,3,2017,3.0,9,27.0
100,3,2018,3.0,39,117.0
100,3,2019,3.0,30,90.0
100,3,2020,3.35,69,231.15
100,3,2021,3.35,69,231.15
100,3,2022,3.75,54,202.5
100,3,2023,3.75,115,431.25
